,date,open,high,low,close,volume,oi
0,2022-05-23 09:15:00+05:30,36.0,36.0,36.0,36.0,0,0
1,2022-05-23 09:20:00+05:30,35.5,35.5,35.5,35.5,0,9400
2,2022-05-23 09:21:00+05:30,35.5,35.5,35.5,35.5,0,9400
3,2022-05-23 09:22:00+05:30,35.5,35.5,35.5,35.5,0,9400
4,2022-05-23 09:23:00+05:30,35.5,35.5,35.5,35.5,0,9400
5,2022-05-23 09:24:00+05:30,35.5,37.0,35.5,37.0,0,9375
6,2022-05-23 09:25:00+05:30,37.0,37.0,37.0,37.0,50,9375
7,2022-05-23 09:26:00+05:30,37.0,37.0,37.0,37.0,0,9375
8,2022-05-23 09:27:00+05:30,37.0,37.0,37.0,37.0,25,9425
9,2022-05-23 09:29:00+05:30,37.0,37.0,37.0,37.0,50,9425
10,2022-05-23 09:31:00+05:30,37.0,37.0,37.0,37.0,0,9425
11,2022-05-23 09:33:00+05:30,37.0,37.0,37.0,37.0,0,9425
12,2022-05-23 09:34:00+05:30,37.0,37.0,37.0,37.0,0,9425
13,2022-05-23 09:35:00+05:30,37.0,37.0,37.0,37.0,0,9400
14,2022-05-23 09:36:00+05:30,37.0,37.0,37.0,37.0,100,9400
15,2022-05-23 09:37:00+05:30,37.0,37.0,37.0,37.0,0,9400
16,2022-05-23 09:38:00+05:30,37.0,37.0,37.0,37.0,0,9400
17,2022-05-23 09:39:00+05:30,37.0,37.0,37.0,37.0,0,9400
18,2022-05-23 09:41:00+05:30,37.0,37.0,37.0,37.0,0,9400
19,2022-05-23 09:42:00+05:30,37.0,37.0,37.0,37.0,0,9400
20,2022-05-23 09:43:00+05:30,37.0,37.0,37.0,37.0,0,9400
21,2022-05-23 09:44:00+05:30,37.0,37.0,37.0,37.0,0,9400
22,2022-05-23 09:45:00+05:30,35.05,37.0,35.05,37.0,500,9500
23,2022-05-23 09:46:00+05:30,37.0,37.0,37.0,37.0,0,9500
24,2022-05-23 09:47:00+05:30,37.0,37.0,37.0,37.0,0,9500
25,2022-05-23 09:48:00+05:30,37.0,37.0,37.0,37.0,0,9500
26,2022-05-23 09:49:00+05:30,37.0,37.0,34.0,34.0,25,9225
27,2022-05-23 09:50:00+05:30,34.0,34.0,34.0,34.0,0,9225
