,date,open,high,low,close,volume,oi
0,2022-06-20 13:25:00+05:30,40.0,40.0,40.0,40.0,1425,17100
1,2022-06-20 13:26:00+05:30,40.0,40.0,40.0,40.0,0,17100
2,2022-06-20 13:27:00+05:30,40.0,40.0,40.0,40.0,0,17100
3,2022-06-20 13:28:00+05:30,40.0,40.0,40.0,40.0,0,17100
4,2022-06-20 13:29:00+05:30,40.0,40.0,40.0,40.0,0,17100
5,2022-06-20 13:30:00+05:30,40.0,40.0,40.0,40.0,0,17100
6,2022-06-20 13:31:00+05:30,40.0,40.0,40.0,40.0,0,17100
7,2022-06-20 13:32:00+05:30,40.0,40.0,40.0,40.0,0,17100
8,2022-06-20 13:33:00+05:30,40.0,40.0,40.0,40.0,0,17100
9,2022-06-20 13:34:00+05:30,40.0,40.0,40.0,40.0,0,17100
10,2022-06-20 13:35:00+05:30,40.0,40.0,40.0,40.0,0,17100
11,2022-06-20 13:36:00+05:30,40.0,40.0,40.0,40.0,1425,22800
12,2022-06-20 13:37:00+05:30,40.0,40.0,40.0,40.0,0,22800
13,2022-06-20 13:38:00+05:30,40.0,40.0,40.0,40.0,0,22800
14,2022-06-20 13:39:00+05:30,40.0,40.0,40.0,40.0,0,22800
15,2022-06-20 13:40:00+05:30,40.0,40.0,39.45,39.45,2850,24225
16,2022-06-20 13:41:00+05:30,39.45,39.45,39.45,39.45,0,24225
17,2022-06-20 13:42:00+05:30,39.45,39.45,39.45,39.45,0,24225
18,2022-06-20 13:43:00+05:30,39.45,39.45,39.0,39.0,0,27075
19,2022-06-20 13:44:00+05:30,39.0,39.0,39.0,39.0,4275,27075
20,2022-06-20 13:45:00+05:30,39.0,39.0,39.0,39.0,0,27075
21,2022-06-20 13:46:00+05:30,39.0,39.0,39.0,39.0,0,27075
22,2022-06-20 13:47:00+05:30,39.0,39.0,39.0,39.0,0,27075
23,2022-06-20 13:48:00+05:30,39.0,39.0,39.0,39.0,0,27075
24,2022-06-20 13:49:00+05:30,39.0,39.0,39.0,39.0,0,27075
25,2022-06-20 13:50:00+05:30,39.0,39.0,39.0,39.0,0,27075
26,2022-06-20 13:51:00+05:30,39.0,39.0,39.0,39.0,0,27075
27,2022-06-20 13:52:00+05:30,39.0,39.0,39.0,39.0,0,27075
28,2022-06-20 13:53:00+05:30,39.0,39.0,39.0,39.0,0,27075
29,2022-06-20 13:54:00+05:30,39.0,39.0,39.0,39.0,0,27075
30,2022-06-20 13:55:00+05:30,39.0,39.0,39.0,39.0,0,27075
31,2022-06-20 13:56:00+05:30,39.0,39.0,39.0,39.0,0,27075
32,2022-06-20 13:57:00+05:30,39.0,39.0,39.0,39.0,0,27075
33,2022-06-20 13:58:00+05:30,39.0,39.0,39.0,39.0,0,27075
34,2022-06-20 13:59:00+05:30,39.0,39.0,39.0,39.0,0,27075
35,2022-06-20 14:00:00+05:30,39.0,39.0,39.0,39.0,0,27075
36,2022-06-20 14:01:00+05:30,39.0,39.0,39.0,39.0,0,27075
37,2022-06-20 14:02:00+05:30,39.0,39.0,39.0,39.0,0,27075
38,2022-06-20 14:03:00+05:30,39.0,39.0,39.0,39.0,0,27075
39,2022-06-20 14:04:00+05:30,39.0,39.0,39.0,39.0,0,27075
40,2022-06-20 14:05:00+05:30,39.0,39.0,39.0,39.0,0,27075
41,2022-06-20 14:06:00+05:30,39.0,39.0,39.0,39.0,0,27075
42,2022-06-20 14:07:00+05:30,39.0,39.0,39.0,39.0,0,27075
43,2022-06-20 14:08:00+05:30,39.0,39.0,39.0,39.0,0,27075
44,2022-06-20 14:09:00+05:30,39.0,39.0,39.0,39.0,0,27075
45,2022-06-20 14:10:00+05:30,39.0,39.0,39.0,39.0,0,27075
46,2022-06-20 14:11:00+05:30,39.0,39.0,39.0,39.0,0,27075
47,2022-06-20 14:12:00+05:30,39.0,39.0,39.0,39.0,0,27075
48,2022-06-20 14:13:00+05:30,39.0,39.0,39.0,39.0,0,27075
49,2022-06-20 14:14:00+05:30,39.0,39.0,39.0,39.0,0,27075
50,2022-06-20 14:15:00+05:30,39.0,39.0,39.0,39.0,0,27075
51,2022-06-20 14:16:00+05:30,39.0,39.0,39.0,39.0,0,27075
52,2022-06-20 14:17:00+05:30,39.0,39.0,39.0,39.0,0,27075
53,2022-06-20 14:18:00+05:30,39.0,39.0,39.0,39.0,0,27075
54,2022-06-20 14:19:00+05:30,39.0,39.0,39.0,39.0,0,27075
55,2022-06-20 14:20:00+05:30,39.0,40.0,39.0,40.0,1425,31350
56,2022-06-20 14:21:00+05:30,40.0,40.0,40.0,40.0,0,31350
57,2022-06-20 14:22:00+05:30,40.0,40.0,40.0,40.0,0,31350
58,2022-06-20 14:23:00+05:30,40.0,40.0,40.0,40.0,0,31350
59,2022-06-20 14:24:00+05:30,40.0,40.0,40.0,40.0,0,31350
60,2022-06-20 14:25:00+05:30,40.0,40.0,40.0,40.0,0,31350
61,2022-06-20 14:26:00+05:30,40.0,40.0,40.0,40.0,0,31350
62,2022-06-20 14:27:00+05:30,40.0,40.0,40.0,40.0,0,31350
63,2022-06-20 14:28:00+05:30,40.0,40.0,40.0,40.0,0,31350
64,2022-06-20 14:29:00+05:30,40.0,40.0,40.0,40.0,0,31350
65,2022-06-20 14:30:00+05:30,40.0,40.0,40.0,40.0,0,31350
66,2022-06-20 14:31:00+05:30,40.0,40.0,40.0,40.0,0,31350
67,2022-06-20 14:32:00+05:30,40.0,40.0,40.0,40.0,0,31350
68,2022-06-20 14:33:00+05:30,40.0,40.0,40.0,40.0,0,31350
69,2022-06-20 14:34:00+05:30,40.0,40.0,40.0,40.0,0,31350
70,2022-06-20 14:35:00+05:30,40.0,40.0,40.0,40.0,0,31350
71,2022-06-20 14:36:00+05:30,40.0,40.0,40.0,40.0,0,31350
72,2022-06-20 14:37:00+05:30,40.0,40.0,40.0,40.0,0,31350
73,2022-06-20 14:38:00+05:30,40.0,40.0,40.0,40.0,0,31350
74,2022-06-20 14:39:00+05:30,40.0,40.0,40.0,40.0,0,31350
75,2022-06-20 14:40:00+05:30,40.0,40.0,40.0,40.0,0,31350
76,2022-06-20 14:41:00+05:30,40.0,40.0,40.0,40.0,0,31350
77,2022-06-20 14:42:00+05:30,40.0,40.75,40.0,40.75,0,31350
78,2022-06-20 14:43:00+05:30,40.75,40.75,39.55,39.55,5700,31350
79,2022-06-20 14:44:00+05:30,39.55,39.55,39.55,39.55,0,31350
80,2022-06-20 14:45:00+05:30,39.55,39.55,39.55,39.55,0,31350
81,2022-06-20 14:46:00+05:30,39.55,39.55,39.55,39.55,0,31350
82,2022-06-20 14:47:00+05:30,39.55,39.55,39.55,39.55,0,31350
83,2022-06-20 14:48:00+05:30,39.55,39.55,38.5,38.5,2850,35625
84,2022-06-20 14:49:00+05:30,38.5,38.5,38.5,38.5,0,35625
85,2022-06-20 14:50:00+05:30,38.5,38.5,38.5,38.5,0,35625
86,2022-06-20 14:51:00+05:30,38.5,38.5,38.5,38.5,0,35625
87,2022-06-20 14:52:00+05:30,38.5,38.5,38.5,38.5,0,35625
88,2022-06-20 14:53:00+05:30,38.5,39.0,38.5,39.0,8550,38475
89,2022-06-20 14:54:00+05:30,39.0,39.0,39.0,39.0,0,38475
90,2022-06-20 14:55:00+05:30,39.0,39.0,39.0,39.0,0,38475
91,2022-06-20 14:56:00+05:30,39.0,39.0,39.0,39.0,0,38475
92,2022-06-20 14:57:00+05:30,39.0,39.0,39.0,39.0,0,38475
93,2022-06-20 14:58:00+05:30,39.0,39.0,39.0,39.0,5700,47025
94,2022-06-20 14:59:00+05:30,39.0,39.0,39.0,39.0,0,47025
95,2022-06-20 15:00:00+05:30,39.0,39.0,39.0,39.0,0,47025
96,2022-06-20 15:01:00+05:30,39.0,39.0,39.0,39.0,0,47025
97,2022-06-20 15:02:00+05:30,39.0,39.0,39.0,39.0,0,47025
98,2022-06-20 15:03:00+05:30,39.0,39.0,39.0,39.0,0,47025
99,2022-06-20 15:04:00+05:30,39.0,39.0,39.0,39.0,0,47025
100,2022-06-20 15:05:00+05:30,39.0,39.0,39.0,39.0,0,47025
101,2022-06-20 15:06:00+05:30,39.0,39.0,39.0,39.0,0,47025
102,2022-06-20 15:07:00+05:30,39.0,39.0,39.0,39.0,0,47025
103,2022-06-20 15:08:00+05:30,39.0,39.0,39.0,39.0,0,47025
104,2022-06-20 15:09:00+05:30,39.0,39.0,39.0,39.0,0,47025
