,date,open,high,low,close,volume,oi
0,2022-06-24 14:41:00+05:30,7.0,7.0,7.0,7.0,0,550
1,2022-06-24 14:42:00+05:30,7.0,7.0,7.0,7.0,0,550
2,2022-06-24 14:43:00+05:30,7.0,7.0,7.0,7.0,0,550
3,2022-06-24 14:44:00+05:30,7.0,7.0,7.0,7.0,0,550
4,2022-06-24 14:45:00+05:30,7.0,7.0,7.0,7.0,0,550
5,2022-06-24 14:46:00+05:30,7.0,7.0,7.0,7.0,0,550
6,2022-06-24 14:47:00+05:30,7.0,7.0,7.0,7.0,0,550
7,2022-06-24 14:48:00+05:30,7.0,7.0,7.0,7.0,0,550
8,2022-06-24 14:49:00+05:30,7.0,7.0,7.0,7.0,0,550
9,2022-06-24 14:50:00+05:30,7.0,7.0,7.0,7.0,0,550
10,2022-06-24 14:51:00+05:30,7.0,7.0,7.0,7.0,0,550
11,2022-06-24 14:52:00+05:30,7.0,7.0,7.0,7.0,0,550
12,2022-06-24 14:53:00+05:30,7.0,7.0,7.0,7.0,0,550
13,2022-06-24 14:54:00+05:30,7.0,7.0,7.0,7.0,0,550
14,2022-06-24 14:55:00+05:30,7.0,7.0,7.0,7.0,0,550
15,2022-06-24 14:56:00+05:30,7.0,7.0,7.0,7.0,0,550
16,2022-06-24 14:57:00+05:30,7.0,7.0,7.0,7.0,0,550
17,2022-06-24 14:58:00+05:30,7.0,7.0,7.0,7.0,0,550
18,2022-06-24 14:59:00+05:30,7.0,7.0,7.0,7.0,0,550
19,2022-06-24 15:00:00+05:30,7.0,7.0,7.0,7.0,0,550
20,2022-06-24 15:01:00+05:30,7.0,7.0,7.0,7.0,0,550
21,2022-06-24 15:02:00+05:30,7.0,7.0,7.0,7.0,0,550
22,2022-06-24 15:03:00+05:30,7.0,7.0,7.0,7.0,0,550
23,2022-06-24 15:04:00+05:30,7.0,7.0,7.0,7.0,0,550
24,2022-06-24 15:05:00+05:30,7.0,7.0,7.0,7.0,0,1100
25,2022-06-24 15:06:00+05:30,7.0,7.0,7.0,7.0,5500,1100
26,2022-06-24 15:07:00+05:30,7.0,7.0,7.0,7.0,0,1100
27,2022-06-24 15:08:00+05:30,7.0,7.0,7.0,7.0,0,1100
28,2022-06-24 15:09:00+05:30,7.0,7.0,7.0,7.0,0,1100
29,2022-06-24 15:10:00+05:30,7.0,7.0,7.0,7.0,0,1100
30,2022-06-24 15:11:00+05:30,7.0,7.0,7.0,7.0,0,1100
31,2022-06-24 15:12:00+05:30,7.0,7.0,7.0,7.0,0,1100
32,2022-06-24 15:13:00+05:30,7.0,7.0,7.0,7.0,5500,6600
33,2022-06-24 15:14:00+05:30,7.0,7.0,7.0,7.0,0,6600
34,2022-06-24 15:15:00+05:30,7.0,7.0,7.0,7.0,0,6600
35,2022-06-24 15:16:00+05:30,7.0,7.0,7.0,7.0,0,6600
36,2022-06-24 15:17:00+05:30,7.0,7.0,7.0,7.0,0,6600
37,2022-06-24 15:18:00+05:30,7.0,7.0,7.0,7.0,0,6600
38,2022-06-24 15:19:00+05:30,7.0,7.0,7.0,7.0,0,6600
39,2022-06-24 15:20:00+05:30,7.0,7.0,7.0,7.0,0,6600
40,2022-06-24 15:21:00+05:30,7.0,7.0,7.0,7.0,0,6600
41,2022-06-24 15:22:00+05:30,7.0,7.0,7.0,7.0,0,6600
42,2022-06-24 15:23:00+05:30,7.0,7.0,7.0,7.0,0,6600
43,2022-06-24 15:24:00+05:30,7.0,7.0,7.0,7.0,0,6600
44,2022-06-24 15:25:00+05:30,7.0,7.0,7.0,7.0,0,6600
45,2022-06-24 15:26:00+05:30,7.0,7.0,7.0,7.0,0,6600
46,2022-06-24 15:27:00+05:30,7.0,7.0,7.0,7.0,0,6600
47,2022-06-24 15:28:00+05:30,7.0,7.0,7.0,7.0,0,6600
48,2022-06-24 15:29:00+05:30,7.0,7.0,7.0,7.0,0,6600
49,2022-06-27 12:19:00+05:30,5.95,5.95,5.95,5.95,0,12100
50,2022-06-27 12:20:00+05:30,5.95,5.95,5.95,5.95,0,12100
51,2022-06-27 12:21:00+05:30,5.95,5.95,5.95,5.95,0,12100
52,2022-06-27 12:22:00+05:30,5.95,5.95,5.95,5.95,0,12100
53,2022-06-27 12:23:00+05:30,5.95,5.95,5.95,5.95,0,12100
54,2022-06-27 12:24:00+05:30,5.95,5.95,5.95,5.95,0,12100
55,2022-06-27 12:25:00+05:30,5.95,5.95,5.95,5.95,0,12100
56,2022-06-27 12:26:00+05:30,5.95,5.95,5.95,5.95,0,12100
57,2022-06-27 12:27:00+05:30,5.95,5.95,5.95,5.95,0,12100
58,2022-06-27 12:28:00+05:30,5.95,5.95,5.95,5.95,0,12100
59,2022-06-27 12:29:00+05:30,5.95,5.95,5.95,5.95,0,12100
60,2022-06-27 12:30:00+05:30,5.95,5.95,5.95,5.95,0,12100
61,2022-06-27 12:31:00+05:30,5.95,5.95,5.95,5.95,0,12100
62,2022-06-27 12:32:00+05:30,5.95,5.95,5.95,5.95,0,12100
63,2022-06-27 12:33:00+05:30,5.95,5.95,5.95,5.95,0,12100
64,2022-06-27 12:34:00+05:30,5.95,5.95,5.95,5.95,0,12100
65,2022-06-27 12:35:00+05:30,5.95,5.95,5.95,5.95,0,12100
66,2022-06-27 12:36:00+05:30,5.95,5.95,5.95,5.95,0,12100
67,2022-06-27 12:37:00+05:30,5.95,5.95,5.95,5.95,0,12100
68,2022-06-27 12:38:00+05:30,5.95,5.95,5.95,5.95,0,12100
69,2022-06-27 12:39:00+05:30,5.95,5.95,5.95,5.95,0,12100
70,2022-06-27 12:40:00+05:30,5.95,5.95,5.95,5.95,0,12100
71,2022-06-27 12:41:00+05:30,5.95,5.95,5.95,5.95,0,12100
