,datetime,open,high,low,close,volume,oi,vwap,best_bid,best_offer
0,2021-03-05 09:15:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
1,2021-03-05 09:16:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
2,2021-03-05 09:17:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
3,2021-03-05 09:18:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
4,2021-03-05 09:19:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
5,2021-03-05 09:20:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
6,2021-03-05 09:21:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
7,2021-03-05 09:22:00,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0
8,2021-03-05 09:23:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
9,2021-03-05 09:24:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
10,2021-03-05 09:25:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
11,2021-03-05 09:26:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
12,2021-03-05 09:27:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
13,2021-03-05 09:28:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
14,2021-03-05 09:29:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
15,2021-03-05 09:30:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
16,2021-03-05 09:31:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
17,2021-03-05 09:32:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
18,2021-03-05 09:33:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
19,2021-03-05 09:34:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
20,2021-03-05 09:35:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
21,2021-03-05 09:36:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
22,2021-03-05 09:37:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
23,2021-03-05 09:38:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
24,2021-03-05 09:39:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
25,2021-03-05 09:40:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
26,2021-03-05 09:41:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
27,2021-03-05 09:42:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
28,2021-03-05 09:43:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
29,2021-03-05 09:44:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
30,2021-03-05 09:45:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
31,2021-03-05 09:46:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
32,2021-03-05 09:47:00,3.35,3.35,3.35,3.35,300,0,3.35,3.2,3.4
33,2021-03-05 09:48:00,3.05,3.05,3.05,3.05,375,300,3.18,2.95,3.15
34,2021-03-05 09:49:00,3.05,3.05,3.05,3.05,375,300,3.18,2.95,3.15
35,2021-03-05 09:50:00,3.05,3.05,3.05,3.05,375,300,3.18,2.95,3.15
36,2021-03-05 09:51:00,3.05,3.05,3.05,3.05,375,300,3.18,2.95,3.15
37,2021-03-05 09:52:00,3.05,3.05,3.05,3.05,375,300,3.18,2.95,3.15
38,2021-03-05 09:53:00,3.05,3.05,3.05,3.05,375,300,3.18,2.95,3.15
39,2021-03-05 09:54:00,3.05,3.05,3.05,3.05,375,300,3.18,2.95,3.15
40,2021-03-05 09:55:00,3.25,3.25,2.9,2.9,150,675,3.16,2.95,3.15
41,2021-03-05 09:56:00,3.25,3.25,2.9,2.9,150,675,3.16,2.95,3.15
42,2021-03-05 09:57:00,3.25,3.25,2.9,2.9,150,675,3.16,2.95,3.15
43,2021-03-05 09:58:00,3.1,3.1,3.1,3.1,75,825,3.15,2.95,3.05
