name,date,close
Nifty 50,2021-12-17 09:05:25+5:30,17239.6
Nifty 50,2021-12-17 09:05:26+5:30,17239.3
Nifty 50,2021-12-17 09:05:27+5:30,17241.05
Nifty 50,2021-12-17 09:05:28+5:30,17240.95
Nifty 50,2021-12-17 09:05:29+5:30,17240.95
Nifty 50,2021-12-17 09:05:30+5:30,17241.4
Nifty 50,2021-12-17 09:05:31+5:30,17241.1
Nifty 50,2021-12-17 09:05:32+5:30,17241.15
Nifty 50,2021-12-17 09:05:33+5:30,17242.85
Nifty 50,2021-12-17 09:05:34+5:30,17242.65
Nifty 50,2021-12-17 09:05:35+5:30,17242.95
Nifty 50,2021-12-17 09:05:36+5:30,17243.15
Nifty 50,2021-12-17 09:05:37+5:30,17243.15
Nifty 50,2021-12-17 09:05:38+5:30,17244.2
Nifty 50,2021-12-17 09:05:39+5:30,17244.45
Nifty 50,2021-12-17 09:05:40+5:30,17244.25
Nifty 50,2021-12-17 09:05:41+5:30,17244.6
Nifty 50,2021-12-17 09:05:42+5:30,17245.15
Nifty 50,2021-12-17 09:05:43+5:30,17245.3
Nifty 50,2021-12-17 09:05:44+5:30,17245.55
Nifty 50,2021-12-17 09:05:45+5:30,17247.95
Nifty 50,2021-12-17 09:05:46+5:30,17248.45
Nifty 50,2021-12-17 09:05:47+5:30,17247.05
Nifty 50,2021-12-17 09:05:48+5:30,17247.3
Nifty 50,2021-12-17 09:05:49+5:30,17248.8
Nifty 50,2021-12-17 09:05:50+5:30,17249.2
Nifty 50,2021-12-17 09:05:51+5:30,17249.65
Nifty 50,2021-12-17 09:05:52+5:30,17249.75
Nifty 50,2021-12-17 09:05:53+5:30,17250.7
Nifty 50,2021-12-17 09:05:54+5:30,17250.5
Nifty 50,2021-12-17 09:05:55+5:30,17252.75
Nifty 50,2021-12-17 09:05:56+5:30,17252.75
Nifty 50,2021-12-17 09:05:57+5:30,17252.85
Nifty 50,2021-12-17 09:05:58+5:30,17253.2
Nifty 50,2021-12-17 09:05:59+5:30,17253.55
Nifty 50,2021-12-17 09:06:00+5:30,17255.3
Nifty 50,2021-12-17 09:06:01+5:30,17254.85
Nifty 50,2021-12-17 09:06:02+5:30,17256.0
Nifty 50,2021-12-17 09:06:03+5:30,17255.5
Nifty 50,2021-12-17 09:06:04+5:30,17254.35
Nifty 50,2021-12-17 09:06:05+5:30,17254.15
Nifty 50,2021-12-17 09:06:06+5:30,17253.45
Nifty 50,2021-12-17 09:06:07+5:30,17253.6
Nifty 50,2021-12-17 09:06:08+5:30,17254.95
Nifty 50,2021-12-17 09:06:09+5:30,17257.2
Nifty 50,2021-12-17 09:06:10+5:30,17257.25
Nifty 50,2021-12-17 09:06:11+5:30,17255.25
Nifty 50,2021-12-17 09:06:12+5:30,17252.45
Nifty 50,2021-12-17 09:06:13+5:30,17251.4
Nifty 50,2021-12-17 09:06:14+5:30,17251.8
Nifty 50,2021-12-17 09:06:15+5:30,17250.85
Nifty 50,2021-12-17 09:06:16+5:30,17251.45
Nifty 50,2021-12-17 09:06:17+5:30,17251.3
Nifty 50,2021-12-17 09:06:18+5:30,17251.75
Nifty 50,2021-12-17 09:06:19+5:30,17251.75
Nifty 50,2021-12-17 09:06:20+5:30,17250.1
Nifty 50,2021-12-17 09:06:21+5:30,17250.1
Nifty 50,2021-12-17 09:06:22+5:30,17250.2
Nifty 50,2021-12-17 09:06:23+5:30,17250.2
Nifty 50,2021-12-17 09:06:24+5:30,17251.7
Nifty 50,2021-12-17 09:06:25+5:30,17250.25
Nifty 50,2021-12-17 09:06:26+5:30,17255.05
Nifty 50,2021-12-17 09:06:27+5:30,17255.25
Nifty 50,2021-12-17 09:06:28+5:30,17254.85
Nifty 50,2021-12-17 09:06:29+5:30,17255.0
Nifty 50,2021-12-17 09:06:30+5:30,17255.1
Nifty 50,2021-12-17 09:06:31+5:30,17259.2
Nifty 50,2021-12-17 09:06:32+5:30,17260.0
Nifty 50,2021-12-17 09:06:33+5:30,17262.2
Nifty 50,2021-12-17 09:06:34+5:30,17264.75
Nifty 50,2021-12-17 09:06:35+5:30,17267.9
Nifty 50,2021-12-17 09:06:36+5:30,17269.3
Nifty 50,2021-12-17 09:06:37+5:30,17268.8
Nifty 50,2021-12-17 09:06:38+5:30,17268.6
Nifty 50,2021-12-17 09:06:39+5:30,17268.8
Nifty 50,2021-12-17 09:06:40+5:30,17268.3
Nifty 50,2021-12-17 09:06:41+5:30,17268.4
Nifty 50,2021-12-17 09:06:42+5:30,17268.7
Nifty 50,2021-12-17 09:06:43+5:30,17268.6
Nifty 50,2021-12-17 09:06:44+5:30,17268.6
Nifty 50,2021-12-17 09:06:45+5:30,17268.65
Nifty 50,2021-12-17 09:06:46+5:30,17268.6
Nifty 50,2021-12-17 09:06:47+5:30,17268.6
Nifty 50,2021-12-17 09:06:48+5:30,17268.8
Nifty 50,2021-12-17 09:06:49+5:30,17269.6
Nifty 50,2021-12-17 09:06:50+5:30,17269.65
Nifty 50,2021-12-17 09:06:51+5:30,17269.75
Nifty 50,2021-12-17 09:06:52+5:30,17269.45
Nifty 50,2021-12-17 09:06:53+5:30,17269.6
Nifty 50,2021-12-17 09:06:54+5:30,17269.5
Nifty 50,2021-12-17 09:06:55+5:30,17266.95
Nifty 50,2021-12-17 09:06:56+5:30,17263.55
Nifty 50,2021-12-17 09:06:57+5:30,17263.85
Nifty 50,2021-12-17 09:06:58+5:30,17265.55
Nifty 50,2021-12-17 09:06:59+5:30,17265.55
Nifty 50,2021-12-17 09:07:00+5:30,17266.65
Nifty 50,2021-12-17 09:07:01+5:30,17265.95
Nifty 50,2021-12-17 09:07:02+5:30,17265.45
Nifty 50,2021-12-17 09:07:03+5:30,17265.9
Nifty 50,2021-12-17 09:07:04+5:30,17267.1
Nifty 50,2021-12-17 09:07:05+5:30,17269.25
Nifty 50,2021-12-17 09:07:06+5:30,17269.75
Nifty 50,2021-12-17 09:07:07+5:30,17269.95
Nifty 50,2021-12-17 09:07:08+5:30,17270.2
Nifty 50,2021-12-17 09:07:09+5:30,17270.3
Nifty 50,2021-12-17 09:07:10+5:30,17270.15
Nifty 50,2021-12-17 09:07:11+5:30,17270.15
Nifty 50,2021-12-17 09:07:12+5:30,17271.9
Nifty 50,2021-12-17 09:07:13+5:30,17274.45
Nifty 50,2021-12-17 09:07:14+5:30,17274.2
Nifty 50,2021-12-17 09:07:15+5:30,17273.95
Nifty 50,2021-12-17 09:07:16+5:30,17274.4
Nifty 50,2021-12-17 09:07:17+5:30,17274.7
Nifty 50,2021-12-17 09:07:18+5:30,17274.7
Nifty 50,2021-12-17 09:07:19+5:30,17275.1
Nifty 50,2021-12-17 09:07:20+5:30,17275.15
Nifty 50,2021-12-17 09:07:21+5:30,17276.0
Nifty 50,2021-12-17 09:07:22+5:30,17276.0
Nifty 50,2021-12-17 09:07:23+5:30,17276.0
Nifty 50,2021-12-17 09:07:24+5:30,17276.0
Nifty 50,2021-12-17 09:07:25+5:30,17276.0
Nifty 50,2021-12-17 09:07:26+5:30,17276.0
Nifty 50,2021-12-17 09:07:27+5:30,17276.0
Nifty 50,2021-12-17 09:07:28+5:30,17276.0
Nifty 50,2021-12-17 09:07:29+5:30,17276.0
Nifty 50,2021-12-17 09:07:30+5:30,17276.0
Nifty 50,2021-12-17 09:07:31+5:30,17276.0
Nifty 50,2021-12-17 09:07:32+5:30,17276.0
Nifty 50,2021-12-17 09:07:33+5:30,17276.0
Nifty 50,2021-12-17 09:07:34+5:30,17276.0
Nifty 50,2021-12-17 09:07:35+5:30,17276.0
Nifty 50,2021-12-17 09:07:36+5:30,17276.0
Nifty 50,2021-12-17 09:07:37+5:30,17276.0
Nifty 50,2021-12-17 09:07:38+5:30,17276.0
Nifty 50,2021-12-17 09:07:39+5:30,17276.0
Nifty 50,2021-12-17 09:07:40+5:30,17276.0
Nifty 50,2021-12-17 09:07:41+5:30,17276.0
Nifty 50,2021-12-17 09:07:42+5:30,17276.0
Nifty 50,2021-12-17 09:07:43+5:30,17276.0
Nifty 50,2021-12-17 09:07:44+5:30,17276.0
Nifty 50,2021-12-17 09:07:45+5:30,17276.0
Nifty 50,2021-12-17 09:07:46+5:30,17276.0
Nifty 50,2021-12-17 09:07:47+5:30,17276.0
Nifty 50,2021-12-17 09:07:48+5:30,17276.0
Nifty 50,2021-12-17 09:07:49+5:30,17276.0
Nifty 50,2021-12-17 09:07:50+5:30,17276.0
Nifty 50,2021-12-17 09:07:51+5:30,17276.0
Nifty 50,2021-12-17 09:07:52+5:30,17276.0
Nifty 50,2021-12-17 09:07:53+5:30,17276.0
Nifty 50,2021-12-17 09:07:54+5:30,17276.0
Nifty 50,2021-12-17 09:07:55+5:30,17276.0
Nifty 50,2021-12-17 09:07:56+5:30,17276.0
Nifty 50,2021-12-17 09:07:57+5:30,17276.0
Nifty 50,2021-12-17 09:07:58+5:30,17276.0
Nifty 50,2021-12-17 09:07:59+5:30,17276.0
Nifty 50,2021-12-17 09:08:00+5:30,17276.0
Nifty 50,2021-12-17 09:08:01+5:30,17276.0
Nifty 50,2021-12-17 09:08:02+5:30,17276.0
Nifty 50,2021-12-17 09:08:03+5:30,17276.0
Nifty 50,2021-12-17 09:08:04+5:30,17276.0
Nifty 50,2021-12-17 09:08:05+5:30,17276.0
Nifty 50,2021-12-17 09:08:06+5:30,17276.0
Nifty 50,2021-12-17 09:08:07+5:30,17276.0
Nifty 50,2021-12-17 09:08:08+5:30,17276.0
Nifty 50,2021-12-17 09:08:09+5:30,17276.0
Nifty 50,2021-12-17 09:08:10+5:30,17276.0
Nifty 50,2021-12-17 09:08:11+5:30,17276.0
Nifty 50,2021-12-17 09:08:12+5:30,17276.0
Nifty 50,2021-12-17 09:08:13+5:30,17276.0
Nifty 50,2021-12-17 09:08:14+5:30,17276.0
Nifty 50,2021-12-17 09:08:15+5:30,17276.0
Nifty 50,2021-12-17 09:08:16+5:30,17276.0
Nifty 50,2021-12-17 09:08:17+5:30,17276.0
Nifty 50,2021-12-17 09:08:18+5:30,17276.0
Nifty 50,2021-12-17 09:08:19+5:30,17276.0
Nifty 50,2021-12-17 09:08:20+5:30,17276.0
Nifty 50,2021-12-17 09:08:21+5:30,17276.0
Nifty 50,2021-12-17 09:08:22+5:30,17276.0
Nifty 50,2021-12-17 09:08:23+5:30,17276.0
Nifty 50,2021-12-17 09:08:24+5:30,17276.0
Nifty 50,2021-12-17 09:08:25+5:30,17276.0
Nifty 50,2021-12-17 09:08:26+5:30,17276.0
Nifty 50,2021-12-17 09:08:27+5:30,17276.0
Nifty 50,2021-12-17 09:08:28+5:30,17276.0
Nifty 50,2021-12-17 09:08:29+5:30,17276.0
Nifty 50,2021-12-17 09:08:30+5:30,17276.0
Nifty 50,2021-12-17 09:08:31+5:30,17276.0
Nifty 50,2021-12-17 09:08:32+5:30,17276.0
Nifty 50,2021-12-17 09:08:33+5:30,17276.0
Nifty 50,2021-12-17 09:08:34+5:30,17276.0
Nifty 50,2021-12-17 09:08:35+5:30,17276.0
Nifty 50,2021-12-17 09:08:36+5:30,17276.0
Nifty 50,2021-12-17 09:08:37+5:30,17276.0
Nifty 50,2021-12-17 09:08:38+5:30,17276.0
Nifty 50,2021-12-17 09:08:39+5:30,17276.0
Nifty 50,2021-12-17 09:08:40+5:30,17276.0
Nifty 50,2021-12-17 09:08:41+5:30,17276.0
Nifty 50,2021-12-17 09:08:42+5:30,17276.0
Nifty 50,2021-12-17 09:08:43+5:30,17276.0
Nifty 50,2021-12-17 09:08:44+5:30,17276.0
Nifty 50,2021-12-17 09:08:45+5:30,17276.0
Nifty 50,2021-12-17 09:08:46+5:30,17276.0
Nifty 50,2021-12-17 09:08:47+5:30,17276.0
Nifty 50,2021-12-17 09:08:48+5:30,17276.0
Nifty 50,2021-12-17 09:08:49+5:30,17276.0
Nifty 50,2021-12-17 09:08:50+5:30,17276.0
Nifty 50,2021-12-17 09:08:51+5:30,17276.0
Nifty 50,2021-12-17 09:08:52+5:30,17276.0
Nifty 50,2021-12-17 09:08:53+5:30,17276.0
Nifty 50,2021-12-17 09:08:54+5:30,17276.0
Nifty 50,2021-12-17 09:08:55+5:30,17276.0
Nifty 50,2021-12-17 09:08:56+5:30,17276.0
Nifty 50,2021-12-17 09:08:57+5:30,17276.0
Nifty 50,2021-12-17 09:08:58+5:30,17276.0
Nifty 50,2021-12-17 09:08:59+5:30,17276.0
Nifty 50,2021-12-17 09:09:00+5:30,17276.0
Nifty 50,2021-12-17 09:09:01+5:30,17276.0
Nifty 50,2021-12-17 09:09:02+5:30,17276.0
Nifty 50,2021-12-17 09:09:03+5:30,17276.0
Nifty 50,2021-12-17 09:09:04+5:30,17276.0
Nifty 50,2021-12-17 09:09:05+5:30,17276.0
Nifty 50,2021-12-17 09:09:06+5:30,17276.0
Nifty 50,2021-12-17 09:09:07+5:30,17276.0
Nifty 50,2021-12-17 09:09:08+5:30,17276.0
Nifty 50,2021-12-17 09:09:09+5:30,17276.0
Nifty 50,2021-12-17 09:09:10+5:30,17276.0
Nifty 50,2021-12-17 09:09:11+5:30,17276.0
Nifty 50,2021-12-17 09:09:12+5:30,17276.0
Nifty 50,2021-12-17 09:09:13+5:30,17276.0
Nifty 50,2021-12-17 09:09:14+5:30,17276.0
Nifty 50,2021-12-17 09:09:15+5:30,17276.0
Nifty 50,2021-12-17 09:09:16+5:30,17276.0
Nifty 50,2021-12-17 09:09:17+5:30,17276.0
Nifty 50,2021-12-17 09:09:18+5:30,17276.0
Nifty 50,2021-12-17 09:09:19+5:30,17276.0
Nifty 50,2021-12-17 09:09:20+5:30,17276.0
Nifty 50,2021-12-17 09:09:21+5:30,17276.0
Nifty 50,2021-12-17 09:09:22+5:30,17276.0
Nifty 50,2021-12-17 09:09:23+5:30,17276.0
Nifty 50,2021-12-17 09:09:24+5:30,17276.0
Nifty 50,2021-12-17 09:09:25+5:30,17276.0
Nifty 50,2021-12-17 09:09:26+5:30,17276.0
Nifty 50,2021-12-17 09:09:27+5:30,17276.0
Nifty 50,2021-12-17 09:09:28+5:30,17276.0
Nifty 50,2021-12-17 09:09:29+5:30,17276.0
Nifty 50,2021-12-17 09:09:30+5:30,17276.0
Nifty 50,2021-12-17 09:09:31+5:30,17276.0
Nifty 50,2021-12-17 09:09:32+5:30,17276.0
Nifty 50,2021-12-17 09:09:33+5:30,17276.0
Nifty 50,2021-12-17 09:09:34+5:30,17276.0
Nifty 50,2021-12-17 09:09:35+5:30,17276.0
Nifty 50,2021-12-17 09:09:36+5:30,17276.0
Nifty 50,2021-12-17 09:09:37+5:30,17276.0
Nifty 50,2021-12-17 09:09:38+5:30,17276.0
Nifty 50,2021-12-17 09:09:39+5:30,17276.0
Nifty 50,2021-12-17 09:09:40+5:30,17276.0
Nifty 50,2021-12-17 09:09:41+5:30,17276.0
Nifty 50,2021-12-17 09:09:42+5:30,17276.0
Nifty 50,2021-12-17 09:09:43+5:30,17276.0
Nifty 50,2021-12-17 09:09:44+5:30,17276.0
Nifty 50,2021-12-17 09:09:45+5:30,17276.0
Nifty 50,2021-12-17 09:09:46+5:30,17276.0
Nifty 50,2021-12-17 09:09:47+5:30,17276.0
Nifty 50,2021-12-17 09:09:48+5:30,17276.0
Nifty 50,2021-12-17 09:09:49+5:30,17276.0
Nifty 50,2021-12-17 09:09:50+5:30,17276.0
Nifty 50,2021-12-17 09:09:51+5:30,17276.0
Nifty 50,2021-12-17 09:09:52+5:30,17276.0
Nifty 50,2021-12-17 09:09:53+5:30,17276.0
Nifty 50,2021-12-17 09:09:54+5:30,17276.0
Nifty 50,2021-12-17 09:09:55+5:30,17276.0
Nifty 50,2021-12-17 09:09:56+5:30,17276.0
Nifty 50,2021-12-17 09:09:57+5:30,17276.0
Nifty 50,2021-12-17 09:09:58+5:30,17276.0
Nifty 50,2021-12-17 09:09:59+5:30,17276.0
Nifty 50,2021-12-17 09:10:00+5:30,17276.0
Nifty 50,2021-12-17 09:10:01+5:30,17276.0
Nifty 50,2021-12-17 09:10:02+5:30,17276.0
Nifty 50,2021-12-17 09:10:03+5:30,17276.0
Nifty 50,2021-12-17 09:10:04+5:30,17276.0
Nifty 50,2021-12-17 09:10:05+5:30,17276.0
Nifty 50,2021-12-17 09:10:06+5:30,17276.0
Nifty 50,2021-12-17 09:10:07+5:30,17276.0
Nifty 50,2021-12-17 09:10:08+5:30,17276.0
Nifty 50,2021-12-17 09:10:09+5:30,17276.0
Nifty 50,2021-12-17 09:10:10+5:30,17276.0
Nifty 50,2021-12-17 09:10:11+5:30,17276.0
Nifty 50,2021-12-17 09:10:12+5:30,17276.0
Nifty 50,2021-12-17 09:10:13+5:30,17276.0
Nifty 50,2021-12-17 09:10:14+5:30,17276.0
Nifty 50,2021-12-17 09:10:15+5:30,17276.0
Nifty 50,2021-12-17 09:10:16+5:30,17276.0
Nifty 50,2021-12-17 09:10:17+5:30,17276.0
Nifty 50,2021-12-17 09:10:18+5:30,17276.0
Nifty 50,2021-12-17 09:10:19+5:30,17276.0
Nifty 50,2021-12-17 09:10:20+5:30,17276.0
Nifty 50,2021-12-17 09:10:21+5:30,17276.0
Nifty 50,2021-12-17 09:10:22+5:30,17276.0
Nifty 50,2021-12-17 09:10:23+5:30,17276.0
Nifty 50,2021-12-17 09:10:24+5:30,17276.0
Nifty 50,2021-12-17 09:10:25+5:30,17276.0
Nifty 50,2021-12-17 09:10:26+5:30,17276.0
Nifty 50,2021-12-17 09:10:27+5:30,17276.0
Nifty 50,2021-12-17 09:10:28+5:30,17276.0
Nifty 50,2021-12-17 09:10:29+5:30,17276.0
Nifty 50,2021-12-17 09:10:30+5:30,17276.0
Nifty 50,2021-12-17 09:10:31+5:30,17276.0
Nifty 50,2021-12-17 09:10:32+5:30,17276.0
Nifty 50,2021-12-17 09:10:33+5:30,17276.0
Nifty 50,2021-12-17 09:10:34+5:30,17276.0
Nifty 50,2021-12-17 09:10:35+5:30,17276.0
Nifty 50,2021-12-17 09:10:36+5:30,17276.0
Nifty 50,2021-12-17 09:10:37+5:30,17276.0
Nifty 50,2021-12-17 09:10:38+5:30,17276.0
Nifty 50,2021-12-17 09:10:39+5:30,17276.0
Nifty 50,2021-12-17 09:10:40+5:30,17276.0
Nifty 50,2021-12-17 09:10:41+5:30,17276.0
Nifty 50,2021-12-17 09:10:42+5:30,17276.0
Nifty 50,2021-12-17 09:10:43+5:30,17276.0
Nifty 50,2021-12-17 09:10:44+5:30,17276.0
Nifty 50,2021-12-17 09:10:45+5:30,17276.0
Nifty 50,2021-12-17 09:10:46+5:30,17276.0
Nifty 50,2021-12-17 09:10:47+5:30,17276.0
Nifty 50,2021-12-17 09:10:48+5:30,17276.0
Nifty 50,2021-12-17 09:10:49+5:30,17276.0
Nifty 50,2021-12-17 09:10:50+5:30,17276.0
Nifty 50,2021-12-17 09:10:51+5:30,17276.0
Nifty 50,2021-12-17 09:10:52+5:30,17276.0
Nifty 50,2021-12-17 09:10:53+5:30,17276.0
Nifty 50,2021-12-17 09:10:54+5:30,17276.0
Nifty 50,2021-12-17 09:10:55+5:30,17276.0
Nifty 50,2021-12-17 09:10:56+5:30,17276.0
Nifty 50,2021-12-17 09:10:57+5:30,17276.0
Nifty 50,2021-12-17 09:10:58+5:30,17276.0
Nifty 50,2021-12-17 09:10:59+5:30,17276.0
Nifty 50,2021-12-17 09:11:00+5:30,17276.0
Nifty 50,2021-12-17 09:11:01+5:30,17276.0
Nifty 50,2021-12-17 09:11:02+5:30,17276.0
Nifty 50,2021-12-17 09:11:03+5:30,17276.0
Nifty 50,2021-12-17 09:11:04+5:30,17276.0
Nifty 50,2021-12-17 09:11:05+5:30,17276.0
Nifty 50,2021-12-17 09:11:06+5:30,17276.0
Nifty 50,2021-12-17 09:11:07+5:30,17276.0
Nifty 50,2021-12-17 09:11:08+5:30,17276.0
Nifty 50,2021-12-17 09:11:09+5:30,17276.0
Nifty 50,2021-12-17 09:11:10+5:30,17276.0
Nifty 50,2021-12-17 09:11:11+5:30,17276.0
Nifty 50,2021-12-17 09:11:12+5:30,17276.0
Nifty 50,2021-12-17 09:11:13+5:30,17276.0
Nifty 50,2021-12-17 09:11:14+5:30,17276.0
Nifty 50,2021-12-17 09:11:15+5:30,17276.0
Nifty 50,2021-12-17 09:11:16+5:30,17276.0
Nifty 50,2021-12-17 09:11:17+5:30,17276.0
Nifty 50,2021-12-17 09:11:18+5:30,17276.0
Nifty 50,2021-12-17 09:11:19+5:30,17276.0
Nifty 50,2021-12-17 09:11:20+5:30,17276.0
Nifty 50,2021-12-17 09:11:21+5:30,17276.0
Nifty 50,2021-12-17 09:11:22+5:30,17276.0
Nifty 50,2021-12-17 09:11:23+5:30,17276.0
Nifty 50,2021-12-17 09:11:24+5:30,17276.0
Nifty 50,2021-12-17 09:11:25+5:30,17276.0
Nifty 50,2021-12-17 09:11:26+5:30,17276.0
Nifty 50,2021-12-17 09:11:27+5:30,17276.0
Nifty 50,2021-12-17 09:11:28+5:30,17276.0
Nifty 50,2021-12-17 09:11:29+5:30,17276.0
Nifty 50,2021-12-17 09:11:30+5:30,17276.0
Nifty 50,2021-12-17 09:11:31+5:30,17276.0
Nifty 50,2021-12-17 09:11:32+5:30,17276.0
Nifty 50,2021-12-17 09:11:33+5:30,17276.0
Nifty 50,2021-12-17 09:11:34+5:30,17276.0
Nifty 50,2021-12-17 09:11:35+5:30,17276.0
Nifty 50,2021-12-17 09:11:36+5:30,17276.0
Nifty 50,2021-12-17 09:11:37+5:30,17276.0
Nifty 50,2021-12-17 09:11:38+5:30,17276.0
Nifty 50,2021-12-17 09:11:39+5:30,17276.0
Nifty 50,2021-12-17 09:11:40+5:30,17276.0
Nifty 50,2021-12-17 09:11:41+5:30,17276.0
Nifty 50,2021-12-17 09:11:42+5:30,17276.0
Nifty 50,2021-12-17 09:11:43+5:30,17276.0
Nifty 50,2021-12-17 09:11:44+5:30,17276.0
Nifty 50,2021-12-17 09:11:45+5:30,17276.0
Nifty 50,2021-12-17 09:11:46+5:30,17276.0
Nifty 50,2021-12-17 09:11:47+5:30,17276.0
Nifty 50,2021-12-17 09:11:48+5:30,17276.0
Nifty 50,2021-12-17 09:11:49+5:30,17276.0
Nifty 50,2021-12-17 09:11:50+5:30,17276.0
Nifty 50,2021-12-17 09:11:51+5:30,17276.0
Nifty 50,2021-12-17 09:11:52+5:30,17276.0
Nifty 50,2021-12-17 09:11:53+5:30,17276.0
Nifty 50,2021-12-17 09:11:54+5:30,17276.0
Nifty 50,2021-12-17 09:11:55+5:30,17276.0
Nifty 50,2021-12-17 09:11:56+5:30,17276.0
Nifty 50,2021-12-17 09:11:57+5:30,17276.0
Nifty 50,2021-12-17 09:11:58+5:30,17276.0
Nifty 50,2021-12-17 09:11:59+5:30,17276.0
Nifty 50,2021-12-17 09:12:00+5:30,17276.0
Nifty 50,2021-12-17 09:12:01+5:30,17276.0
Nifty 50,2021-12-17 09:12:02+5:30,17276.0
Nifty 50,2021-12-17 09:12:03+5:30,17276.0
Nifty 50,2021-12-17 09:12:04+5:30,17276.0
Nifty 50,2021-12-17 09:12:05+5:30,17276.0
Nifty 50,2021-12-17 09:12:06+5:30,17276.0
Nifty 50,2021-12-17 09:12:07+5:30,17276.0
Nifty 50,2021-12-17 09:12:08+5:30,17276.0
Nifty 50,2021-12-17 09:12:09+5:30,17276.0
Nifty 50,2021-12-17 09:12:10+5:30,17276.0
Nifty 50,2021-12-17 09:12:11+5:30,17276.0
Nifty 50,2021-12-17 09:12:12+5:30,17276.0
Nifty 50,2021-12-17 09:12:13+5:30,17276.0
Nifty 50,2021-12-17 09:12:14+5:30,17276.0
Nifty 50,2021-12-17 09:12:15+5:30,17276.0
Nifty 50,2021-12-17 09:12:16+5:30,17276.0
Nifty 50,2021-12-17 09:12:17+5:30,17276.0
Nifty 50,2021-12-17 09:12:18+5:30,17276.0
Nifty 50,2021-12-17 09:12:19+5:30,17276.0
Nifty 50,2021-12-17 09:12:20+5:30,17276.0
Nifty 50,2021-12-17 09:12:21+5:30,17276.0
Nifty 50,2021-12-17 09:12:22+5:30,17276.0
Nifty 50,2021-12-17 09:12:23+5:30,17276.0
Nifty 50,2021-12-17 09:12:24+5:30,17276.0
Nifty 50,2021-12-17 09:12:25+5:30,17276.0
Nifty 50,2021-12-17 09:12:26+5:30,17276.0
Nifty 50,2021-12-17 09:12:27+5:30,17276.0
Nifty 50,2021-12-17 09:12:28+5:30,17276.0
Nifty 50,2021-12-17 09:12:29+5:30,17276.0
Nifty 50,2021-12-17 09:12:30+5:30,17276.0
Nifty 50,2021-12-17 09:12:31+5:30,17276.0
Nifty 50,2021-12-17 09:12:32+5:30,17276.0
Nifty 50,2021-12-17 09:12:33+5:30,17276.0
Nifty 50,2021-12-17 09:12:34+5:30,17276.0
Nifty 50,2021-12-17 09:12:35+5:30,17276.0
Nifty 50,2021-12-17 09:12:36+5:30,17276.0
Nifty 50,2021-12-17 09:12:37+5:30,17276.0
Nifty 50,2021-12-17 09:12:38+5:30,17276.0
Nifty 50,2021-12-17 09:12:39+5:30,17276.0
Nifty 50,2021-12-17 09:12:40+5:30,17276.0
Nifty 50,2021-12-17 09:12:41+5:30,17276.0
Nifty 50,2021-12-17 09:12:42+5:30,17276.0
Nifty 50,2021-12-17 09:12:43+5:30,17276.0
Nifty 50,2021-12-17 09:12:44+5:30,17276.0
Nifty 50,2021-12-17 09:12:45+5:30,17276.0
Nifty 50,2021-12-17 09:12:46+5:30,17276.0
Nifty 50,2021-12-17 09:12:47+5:30,17276.0
