name,date,close
Nifty 50,2021-12-20 09:18:40+5:30,16731.8
Nifty 50,2021-12-20 09:18:41+5:30,16729.85
Nifty 50,2021-12-20 09:18:42+5:30,16732.8
Nifty 50,2021-12-20 09:18:43+5:30,16731.9
Nifty 50,2021-12-20 09:18:44+5:30,16733.35
Nifty 50,2021-12-20 09:18:45+5:30,16732.35
Nifty 50,2021-12-20 09:18:46+5:30,16733.9
Nifty 50,2021-12-20 09:18:47+5:30,16734.5
Nifty 50,2021-12-20 09:18:48+5:30,16733.4
Nifty 50,2021-12-20 09:18:49+5:30,16734.6
Nifty 50,2021-12-20 09:18:50+5:30,16738.35
Nifty 50,2021-12-20 09:18:51+5:30,16735.55
Nifty 50,2021-12-20 09:18:52+5:30,16734.0
Nifty 50,2021-12-20 09:18:53+5:30,16733.55
Nifty 50,2021-12-20 09:18:54+5:30,16731.05
Nifty 50,2021-12-20 09:18:55+5:30,16730.55
Nifty 50,2021-12-20 09:18:56+5:30,16725.0
Nifty 50,2021-12-20 09:18:57+5:30,16724.9
Nifty 50,2021-12-20 09:18:58+5:30,16729.5
Nifty 50,2021-12-20 09:18:59+5:30,16729.9
Nifty 50,2021-12-20 09:19:00+5:30,16733.5
Nifty 50,2021-12-20 09:19:01+5:30,16734.05
Nifty 50,2021-12-20 09:19:02+5:30,16733.9
Nifty 50,2021-12-20 09:19:03+5:30,16730.95
Nifty 50,2021-12-20 09:19:04+5:30,16729.5
Nifty 50,2021-12-20 09:19:05+5:30,16730.2
Nifty 50,2021-12-20 09:19:06+5:30,16729.4
Nifty 50,2021-12-20 09:19:07+5:30,16729.65
Nifty 50,2021-12-20 09:19:08+5:30,16730.0
Nifty 50,2021-12-20 09:19:09+5:30,16730.35
Nifty 50,2021-12-20 09:19:10+5:30,16731.3
Nifty 50,2021-12-20 09:19:11+5:30,16730.65
Nifty 50,2021-12-20 09:19:12+5:30,16731.5
Nifty 50,2021-12-20 09:19:13+5:30,16727.6
Nifty 50,2021-12-20 09:19:14+5:30,16727.35
Nifty 50,2021-12-20 09:19:15+5:30,16727.25
Nifty 50,2021-12-20 09:19:16+5:30,16724.75
Nifty 50,2021-12-20 09:19:17+5:30,16725.2
Nifty 50,2021-12-20 09:19:18+5:30,16725.05
Nifty 50,2021-12-20 09:19:19+5:30,16728.4
Nifty 50,2021-12-20 09:19:20+5:30,16726.15
Nifty 50,2021-12-20 09:19:21+5:30,16727.25
Nifty 50,2021-12-20 09:19:23+5:30,16732.75
Nifty 50,2021-12-20 09:19:24+5:30,16733.55
Nifty 50,2021-12-20 09:19:25+5:30,16737.7
Nifty 50,2021-12-20 09:19:26+5:30,16738.1
Nifty 50,2021-12-20 09:19:28+5:30,16739.75
Nifty 50,2021-12-20 09:19:29+5:30,16742.65
Nifty 50,2021-12-20 09:19:30+5:30,16743.75
Nifty 50,2021-12-20 09:19:31+5:30,16742.9
Nifty 50,2021-12-20 09:19:33+5:30,16739.65
Nifty 50,2021-12-20 09:19:34+5:30,16738.6
Nifty 50,2021-12-20 09:19:35+5:30,16735.65
Nifty 50,2021-12-20 09:19:36+5:30,16731.35
Nifty 50,2021-12-20 09:19:37+5:30,16730.05
Nifty 50,2021-12-20 09:19:38+5:30,16728.05
Nifty 50,2021-12-20 09:19:39+5:30,16727.0
Nifty 50,2021-12-20 09:19:40+5:30,16728.35
Nifty 50,2021-12-20 09:19:41+5:30,16724.7
Nifty 50,2021-12-20 09:19:42+5:30,16723.85
Nifty 50,2021-12-20 09:19:43+5:30,16722.65
Nifty 50,2021-12-20 09:19:44+5:30,16722.35
Nifty 50,2021-12-20 09:19:45+5:30,16721.05
Nifty 50,2021-12-20 09:19:46+5:30,16723.8
Nifty 50,2021-12-20 09:19:47+5:30,16722.6
Nifty 50,2021-12-20 09:19:48+5:30,16724.05
Nifty 50,2021-12-20 09:19:49+5:30,16723.95
Nifty 50,2021-12-20 09:19:50+5:30,16725.2
Nifty 50,2021-12-20 09:19:51+5:30,16723.9
Nifty 50,2021-12-20 09:19:52+5:30,16724.9
Nifty 50,2021-12-20 09:19:53+5:30,16723.1
Nifty 50,2021-12-20 09:19:54+5:30,16723.6
Nifty 50,2021-12-20 09:19:55+5:30,16725.1
Nifty 50,2021-12-20 09:19:56+5:30,16726.75
Nifty 50,2021-12-20 09:19:57+5:30,16727.9
Nifty 50,2021-12-20 09:19:58+5:30,16728.6
Nifty 50,2021-12-20 09:19:59+5:30,16726.8
Nifty 50,2021-12-20 09:20:01+5:30,16725.0
Nifty 50,2021-12-20 09:20:02+5:30,16724.05
Nifty 50,2021-12-20 09:20:03+5:30,16721.6
Nifty 50,2021-12-20 09:20:04+5:30,16720.85
Nifty 50,2021-12-20 09:20:05+5:30,16718.6
Nifty 50,2021-12-20 09:20:06+5:30,16716.95
Nifty 50,2021-12-20 09:20:07+5:30,16716.8
Nifty 50,2021-12-20 09:20:09+5:30,16719.9
Nifty 50,2021-12-20 09:20:10+5:30,16718.3
Nifty 50,2021-12-20 09:20:11+5:30,16720.7
Nifty 50,2021-12-20 09:20:12+5:30,16719.75
Nifty 50,2021-12-20 09:20:13+5:30,16720.3
Nifty 50,2021-12-20 09:20:14+5:30,16716.6
Nifty 50,2021-12-20 09:20:15+5:30,16716.25
Nifty 50,2021-12-20 09:20:16+5:30,16712.55
Nifty 50,2021-12-20 09:20:17+5:30,16713.4
Nifty 50,2021-12-20 09:20:18+5:30,16715.4
Nifty 50,2021-12-20 09:20:19+5:30,16715.85
Nifty 50,2021-12-20 09:20:20+5:30,16717.8
Nifty 50,2021-12-20 09:20:21+5:30,16717.65
Nifty 50,2021-12-20 09:20:22+5:30,16717.5
Nifty 50,2021-12-20 09:20:23+5:30,16717.05
Nifty 50,2021-12-20 09:20:24+5:30,16716.55
Nifty 50,2021-12-20 09:20:25+5:30,16715.2
Nifty 50,2021-12-20 09:20:26+5:30,16714.45
Nifty 50,2021-12-20 09:20:28+5:30,16715.15
Nifty 50,2021-12-20 09:20:29+5:30,16714.6
Nifty 50,2021-12-20 09:20:30+5:30,16717.95
Nifty 50,2021-12-20 09:20:31+5:30,16719.45
Nifty 50,2021-12-20 09:20:32+5:30,16718.85
Nifty 50,2021-12-20 09:20:33+5:30,16717.85
Nifty 50,2021-12-20 09:20:34+5:30,16716.45
Nifty 50,2021-12-20 09:20:35+5:30,16719.15
Nifty 50,2021-12-20 09:20:36+5:30,16716.85
Nifty 50,2021-12-20 09:20:37+5:30,16714.3
Nifty 50,2021-12-20 09:20:38+5:30,16715.6
Nifty 50,2021-12-20 09:20:39+5:30,16712.95
Nifty 50,2021-12-20 09:20:40+5:30,16711.1
Nifty 50,2021-12-20 09:20:41+5:30,16710.15
Nifty 50,2021-12-20 09:20:42+5:30,16712.45
Nifty 50,2021-12-20 09:20:43+5:30,16714.6
Nifty 50,2021-12-20 09:20:44+5:30,16714.4
Nifty 50,2021-12-20 09:20:45+5:30,16715.35
Nifty 50,2021-12-20 09:20:46+5:30,16719.2
Nifty 50,2021-12-20 09:20:47+5:30,16716.85
Nifty 50,2021-12-20 09:20:48+5:30,16716.85
Nifty 50,2021-12-20 09:20:49+5:30,16716.1
Nifty 50,2021-12-20 09:20:50+5:30,16714.6
Nifty 50,2021-12-20 09:20:51+5:30,16712.95
Nifty 50,2021-12-20 09:20:52+5:30,16711.4
Nifty 50,2021-12-20 09:20:53+5:30,16710.15
Nifty 50,2021-12-20 09:20:54+5:30,16708.45
Nifty 50,2021-12-20 09:20:55+5:30,16714.95
Nifty 50,2021-12-20 09:20:56+5:30,16711.85
Nifty 50,2021-12-20 09:20:57+5:30,16710.25
Nifty 50,2021-12-20 09:20:58+5:30,16711.7
Nifty 50,2021-12-20 09:20:59+5:30,16711.4
Nifty 50,2021-12-20 09:21:00+5:30,16713.7
Nifty 50,2021-12-20 09:21:01+5:30,16715.35
Nifty 50,2021-12-20 09:21:02+5:30,16717.2
Nifty 50,2021-12-20 09:21:03+5:30,16720.95
Nifty 50,2021-12-20 09:21:04+5:30,16717.85
Nifty 50,2021-12-20 09:21:05+5:30,16716.55
Nifty 50,2021-12-20 09:21:06+5:30,16718.7
Nifty 50,2021-12-20 09:21:07+5:30,16718.55
Nifty 50,2021-12-20 09:21:08+5:30,16718.8
Nifty 50,2021-12-20 09:21:09+5:30,16717.25
Nifty 50,2021-12-20 09:21:10+5:30,16717.35
Nifty 50,2021-12-20 09:21:11+5:30,16717.65
Nifty 50,2021-12-20 09:21:12+5:30,16717.95
Nifty 50,2021-12-20 09:21:13+5:30,16717.25
Nifty 50,2021-12-20 09:21:16+5:30,16720.65
Nifty 50,2021-12-20 09:21:17+5:30,16722.15
Nifty 50,2021-12-20 09:21:19+5:30,16722.75
Nifty 50,2021-12-20 09:21:20+5:30,16723.75
Nifty 50,2021-12-20 09:21:21+5:30,16725.75
Nifty 50,2021-12-20 09:21:23+5:30,16735.0
Nifty 50,2021-12-20 09:21:24+5:30,16734.25
Nifty 50,2021-12-20 09:21:25+5:30,16735.15
Nifty 50,2021-12-20 09:21:26+5:30,16738.25
Nifty 50,2021-12-20 09:21:27+5:30,16738.85
Nifty 50,2021-12-20 09:21:28+5:30,16737.55
Nifty 50,2021-12-20 09:21:29+5:30,16737.35
Nifty 50,2021-12-20 09:21:30+5:30,16735.1
Nifty 50,2021-12-20 09:21:32+5:30,16732.65
Nifty 50,2021-12-20 09:21:33+5:30,16732.75
Nifty 50,2021-12-20 09:21:34+5:30,16730.5
